customer_id,customer_name,email,country,created_date,source_file
2715,Emily Martin,emily.martin2715@example.com,Germany,2023-10-10,customers.csv
2716,Elizabeth Johnson,elizabeth.johnson2716@example.com,Brazil,2020-05-15,customers.csv
2717,David Perez,david.perez2717@example.com,Brazil,2021-07-31,customers.csv
2718,Nicholas Wilson,nicholas.wilson2718@example.com,India,2022-09-14,customers.csv
2719,Elizabeth Rodriguez,elizabeth.rodriguez2719@example.com,India,2019-10-09,customers.csv
2720,Isabella Sanchez,isabella.sanchez2720@example.com,Australia,2024-09-19,customers.csv
2721,Daniel Jones,daniel.jones2721@example.com,Australia,2021-10-28,customers.csv
2722,Christopher Lopez,christopher.lopez2722@example.com,UK,2023-04-23,customers.csv
2723,Alexander Lee,alexander.lee2723@example.com,Mexico,2016-05-15,customers.csv
2724,Joseph Taylor,joseph.taylor2724@example.com,Canada,2015-02-15,customers.csv
2725,Isabella Jackson,isabella.jackson2725@example.com,India,2017-02-06,customers.csv
2726,David Hernandez,david.hernandez2726@example.com,Australia,2022-08-09,customers.csv
2727,Amelia Rodriguez,amelia.rodriguez2727@example.com,USA,2021-11-14,customers.csv
2728,Joshua Jackson,joshua.jackson2728@example.com,Canada,2020-11-17,customers.csv
2729,Elizabeth Smith,elizabeth.smith2729@example.com,Canada,2019-01-29,customers.csv
2730,Olivia Rodriguez,olivia.rodriguez2730@example.com,UK,2018-05-05,customers.csv
2731,Sofia Jackson,sofia.jackson2731@example.com,Japan,2020-03-03,customers.csv
2732,Olivia Smith,olivia.smith2732@example.com,UK,2018-12-02,customers.csv
2733,William Johnson,william.johnson2733@example.com,USA,2018-04-01,customers.csv
2734,William Thomas,william.thomas2734@example.com,Germany,2018-07-16,customers.csv
2735,Jane Harris,jane.harris2735@example.com,France,2020-08-14,customers.csv
2736,Andrew Martin,andrew.martin2736@example.com,UK,2022-04-15,customers.csv
2737,Evelyn Ramirez,evelyn.ramirez2737@example.com,Germany,2023-10-02,customers.csv
2738,Isabella White,isabella.white2738@example.com,Mexico,2021-11-14,customers.csv
2739,Sophia Sanchez,sophia.sanchez2739@example.com,Canada,2016-01-22,customers.csv
2740,Sarah Martin,sarah.martin2740@example.com,Canada,2024-01-01,customers.csv
2741,Alexander Brown,alexander.brown2741@example.com,Japan,2017-10-03,customers.csv
2742,Harper Smith,harper.smith2742@example.com,India,2020-10-09,customers.csv
2743,John Lopez,john.lopez2743@example.com,India,2023-04-27,customers.csv
2744,Matthew Garcia,matthew.garcia2744@example.com,Brazil,2024-06-07,customers.csv
2745,Evelyn Williams,evelyn.williams2745@example.com,France,2023-03-08,customers.csv
2746,William Perez,william.perez2746@example.com,Australia,2024-12-28,customers.csv
2747,James Williams,james.williams2747@example.com,UK,2017-02-13,customers.csv
2748,Emily Lee,emily.lee2748@example.com,Brazil,2021-07-21,customers.csv
2749,Christopher Wilson,christopher.wilson2749@example.com,Canada,2020-04-04,customers.csv
2750,Isabella Hernandez,isabella.hernandez2750@example.com,Mexico,2023-04-07,customers.csv
2751,Elizabeth Gonzalez,elizabeth.gonzalez2751@example.com,France,2015-08-22,customers.csv
2752,Charlotte Jones,charlotte.jones2752@example.com,UK,2021-09-18,customers.csv
2753,William Sanchez,william.sanchez2753@example.com,France,2016-03-23,customers.csv
2754,Joshua Lee,joshua.lee2754@example.com,France,2015-02-01,customers.csv
2755,Nicholas Sanchez,nicholas.sanchez2755@example.com,USA,2023-01-25,customers.csv
2756,Christopher Jones,christopher.jones2756@example.com,Canada,2022-09-01,customers.csv
2757,Joshua White,joshua.white2757@example.com,Australia,2018-04-14,customers.csv
2758,Joshua Hernandez,joshua.hernandez2758@example.com,UK,2024-01-16,customers.csv
2759,Jane Gonzalez,jane.gonzalez2759@example.com,Australia,2021-07-25,customers.csv
2760,Nicholas Jackson,nicholas.jackson2760@example.com,Australia,2024-04-19,customers.csv
2761,Jane Lee,jane.lee2761@example.com,Canada,2018-10-22,customers.csv
2762,Mia Moore,mia.moore2762@example.com,India,2024-04-19,customers.csv
2763,Charlotte Thompson,charlotte.thompson2763@example.com,Australia,2023-05-11,customers.csv
2764,Amelia Williams,amelia.williams2764@example.com,Mexico,2019-06-08,customers.csv
2765,Sophia Rodriguez,sophia.rodriguez2765@example.com,Mexico,2016-08-02,customers.csv
2766,Andrew Williams,andrew.williams2766@example.com,Canada,2018-10-03,customers.csv
2767,Alexander Lopez,alexander.lopez2767@example.com,UK,2020-12-27,customers.csv
2768,James Hernandez,james.hernandez2768@example.com,India,2020-10-13,customers.csv
2769,Matthew Smith,matthew.smith2769@example.com,Brazil,2016-05-23,customers.csv
2770,James Johnson,james.johnson2770@example.com,India,2023-05-12,customers.csv
2771,Amelia Clark,amelia.clark2771@example.com,France,2019-01-07,customers.csv
2772,Abigail Jackson,abigail.jackson2772@example.com,USA,2015-03-01,customers.csv
2773,Isabella Thompson,isabella.thompson2773@example.com,UK,2024-12-02,customers.csv
2774,Abigail Brown,abigail.brown2774@example.com,UK,2019-01-14,customers.csv
2775,Isabella Martin,isabella.martin2775@example.com,Australia,2021-03-24,customers.csv
2776,Sofia Jones,sofia.jones2776@example.com,Germany,2023-12-06,customers.csv
2777,Alexander Moore,alexander.moore2777@example.com,Germany,2020-02-23,customers.csv
2778,Sarah Clark,sarah.clark2778@example.com,Canada,2018-08-05,customers.csv
2779,Evelyn Thompson,evelyn.thompson2779@example.com,Canada,2021-01-06,customers.csv
2780,Abigail Johnson,abigail.johnson2780@example.com,Brazil,2022-04-20,customers.csv
2781,Elizabeth Lee,elizabeth.lee2781@example.com,Canada,2019-09-08,customers.csv
2782,Ryan Martin,ryan.martin2782@example.com,USA,2018-03-03,customers.csv
2783,Ryan Garcia,ryan.garcia2783@example.com,UK,2021-05-30,customers.csv
2784,James Davis,james.davis2784@example.com,India,2024-09-01,customers.csv
2785,Jane Harris,jane.harris2785@example.com,USA,2017-05-02,customers.csv
2786,James Lee,james.lee2786@example.com,Canada,2023-12-05,customers.csv
2787,Nicholas Lopez,nicholas.lopez2787@example.com,Germany,2017-05-18,customers.csv
2788,Alexander Thomas,alexander.thomas2788@example.com,Germany,2022-06-11,customers.csv
2789,Elizabeth Smith,elizabeth.smith2789@example.com,India,2019-01-30,customers.csv
2790,Isabella Anderson,isabella.anderson2790@example.com,UK,2021-01-01,customers.csv
2791,Michael Lee,michael.lee2791@example.com,Japan,2020-01-27,customers.csv
2792,Olivia Perez,olivia.perez2792@example.com,Germany,2023-10-01,customers.csv
2793,Anthony Lee,anthony.lee2793@example.com,Germany,2021-02-16,customers.csv
2794,Matthew Thompson,matthew.thompson2794@example.com,Australia,2018-12-24,customers.csv
2795,Charlotte Davis,charlotte.davis2795@example.com,Brazil,2021-12-16,customers.csv
2796,Evelyn Gonzalez,evelyn.gonzalez2796@example.com,Brazil,2024-10-09,customers.csv
2797,Matthew Williams,matthew.williams2797@example.com,Australia,2019-04-14,customers.csv
2798,Matthew Taylor,matthew.taylor2798@example.com,India,2017-10-14,customers.csv
2799,Emma Sanchez,emma.sanchez2799@example.com,Japan,2021-03-25,customers.csv
2800,Harper Lee,harper.lee2800@example.com,UK,2024-01-17,customers.csv
2801,Emily Martinez,emily.martinez2801@example.com,Brazil,2022-08-04,customers.csv
2802,Christopher Hernandez,christopher.hernandez2802@example.com,Brazil,2016-01-19,customers.csv
2803,Charlotte Gonzalez,charlotte.gonzalez2803@example.com,Canada,2019-08-09,customers.csv
2804,Charlotte Gonzalez,charlotte.gonzalez2804@example.com,France,2023-05-06,customers.csv
2805,Sophia Williams,sophia.williams2805@example.com,France,2019-10-17,customers.csv
2806,Andrew Jones,andrew.jones2806@example.com,India,2022-06-05,customers.csv
2807,James Smith,james.smith2807@example.com,Brazil,2015-04-08,customers.csv
2808,Sarah Lopez,sarah.lopez2808@example.com,India,2017-02-06,customers.csv
2809,Sofia Lopez,sofia.lopez2809@example.com,France,2019-02-08,customers.csv
2810,Joshua Rodriguez,joshua.rodriguez2810@example.com,Japan,2018-01-16,customers.csv
2811,Amelia Perez,amelia.perez2811@example.com,Germany,2019-03-05,customers.csv
2812,Mia Martinez,mia.martinez2812@example.com,Brazil,2023-12-01,customers.csv
2813,John Thomas,john.thomas2813@example.com,UK,2018-11-29,customers.csv
2814,Charlotte Wilson,charlotte.wilson2814@example.com,Mexico,2017-08-20,customers.csv
2815,Matthew Harris,matthew.harris2815@example.com,Mexico,2023-05-17,customers.csv
2816,John Martin,john.martin2816@example.com,Australia,2020-06-20,customers.csv
2817,Emily Martin,emily.martin2817@example.com,India,2016-08-04,customers.csv
2818,Anthony Thomas,anthony.thomas2818@example.com,UK,2024-01-15,customers.csv
2819,Elizabeth Brown,elizabeth.brown2819@example.com,Australia,2019-12-23,customers.csv
2820,Emma Williams,emma.williams2820@example.com,Australia,2022-11-23,customers.csv
2821,Nicholas Smith,nicholas.smith2821@example.com,Australia,2017-11-28,customers.csv
2822,Christopher White,christopher.white2822@example.com,France,2024-05-07,customers.csv
2823,Emma Thomas,emma.thomas2823@example.com,Brazil,2018-08-31,customers.csv
2824,Emily Anderson,emily.anderson2824@example.com,Germany,2023-09-23,customers.csv
2825,Anthony Perez,anthony.perez2825@example.com,India,2019-12-28,customers.csv
2826,William Williams,william.williams2826@example.com,France,2015-10-12,customers.csv
2827,Anthony White,anthony.white2827@example.com,Canada,2024-06-30,customers.csv
2828,Sarah Smith,sarah.smith2828@example.com,UK,2016-01-05,customers.csv
2829,Charlotte Martinez,charlotte.martinez2829@example.com,Mexico,2016-07-24,customers.csv
2830,Isabella Sanchez,isabella.sanchez2830@example.com,Germany,2021-02-26,customers.csv
2831,Daniel Miller,daniel.miller2831@example.com,Canada,2022-08-31,customers.csv
2832,Daniel Lee,daniel.lee2832@example.com,Australia,2020-04-02,customers.csv
2833,Daniel Perez,daniel.perez2833@example.com,UK,2022-09-01,customers.csv
2834,John Taylor,john.taylor2834@example.com,Japan,2019-01-17,customers.csv
2835,David Williams,david.williams2835@example.com,France,2020-10-16,customers.csv
2836,Emma Thompson,emma.thompson2836@example.com,Australia,2019-12-06,customers.csv
2837,Sarah Brown,sarah.brown2837@example.com,India,2024-09-27,customers.csv
2838,John Martinez,john.martinez2838@example.com,UK,2017-06-29,customers.csv
2839,Mia Perez,mia.perez2839@example.com,Brazil,2021-05-26,customers.csv
2840,Anthony Moore,anthony.moore2840@example.com,Canada,2016-02-20,customers.csv
2841,James Martinez,james.martinez2841@example.com,India,2017-09-24,customers.csv
2842,Sarah Thompson,sarah.thompson2842@example.com,UK,2019-06-15,customers.csv
2843,Matthew Thomas,matthew.thomas2843@example.com,Mexico,2023-02-28,customers.csv
2844,Michael Thompson,michael.thompson2844@example.com,India,2023-03-03,customers.csv
2845,Sophia Gonzalez,sophia.gonzalez2845@example.com,Canada,2024-05-08,customers.csv
2846,Elizabeth Taylor,elizabeth.taylor2846@example.com,Brazil,2018-06-11,customers.csv
2847,Anthony Thomas,anthony.thomas2847@example.com,France,2018-03-03,customers.csv
2848,Harper Jones,harper.jones2848@example.com,Canada,2023-02-02,customers.csv
2849,Daniel Harris,daniel.harris2849@example.com,India,2023-03-30,customers.csv
2850,Emily Lee,emily.lee2850@example.com,France,2017-01-14,customers.csv
2851,James Miller,james.miller2851@example.com,Germany,2017-01-02,customers.csv
2852,Olivia Hernandez,olivia.hernandez2852@example.com,Canada,2016-11-22,customers.csv
2853,Michael Davis,michael.davis2853@example.com,Canada,2017-06-07,customers.csv
2854,Sophia Moore,sophia.moore2854@example.com,Germany,2022-09-30,customers.csv
2855,Elizabeth Clark,elizabeth.clark2855@example.com,Brazil,2018-11-01,customers.csv
2856,Evelyn Anderson,evelyn.anderson2856@example.com,UK,2023-10-05,customers.csv
2857,Joshua Thompson,joshua.thompson2857@example.com,Mexico,2016-04-19,customers.csv
2858,Alexander Williams,alexander.williams2858@example.com,Australia,2023-07-06,customers.csv
2859,Evelyn Harris,evelyn.harris2859@example.com,India,2022-03-17,customers.csv
2860,Sofia Brown,sofia.brown2860@example.com,India,2024-05-04,customers.csv
2861,Joshua Wilson,joshua.wilson2861@example.com,UK,2018-01-02,customers.csv
2862,Emily Davis,emily.davis2862@example.com,India,2024-03-02,customers.csv
2863,Emily Williams,emily.williams2863@example.com,Canada,2021-08-13,customers.csv
2864,Charlotte Harris,charlotte.harris2864@example.com,India,2018-10-13,customers.csv
2865,Charlotte Sanchez,charlotte.sanchez2865@example.com,UK,2019-07-15,customers.csv
2866,Christopher Ramirez,christopher.ramirez2866@example.com,Australia,2021-05-13,customers.csv
2867,Daniel Martin,daniel.martin2867@example.com,USA,2019-11-21,customers.csv
2868,Christopher Harris,christopher.harris2868@example.com,Australia,2019-10-05,customers.csv
2869,Nicholas Lee,nicholas.lee2869@example.com,France,2023-12-18,customers.csv
2870,Elizabeth Harris,elizabeth.harris2870@example.com,Australia,2015-03-13,customers.csv
2871,Olivia Davis,olivia.davis2871@example.com,Germany,2016-05-14,customers.csv
2872,Sarah Smith,sarah.smith2872@example.com,Canada,2017-09-07,customers.csv
2873,Joseph Martin,joseph.martin2873@example.com,Mexico,2023-11-23,customers.csv
2874,Jane Moore,jane.moore2874@example.com,Australia,2017-01-10,customers.csv
2875,John Moore,john.moore2875@example.com,Germany,2023-09-13,customers.csv
2876,Amelia Lopez,amelia.lopez2876@example.com,Japan,2016-03-16,customers.csv
2877,Sofia Jones,sofia.jones2877@example.com,Brazil,2016-02-07,customers.csv
2878,Joshua White,joshua.white2878@example.com,Japan,2020-05-04,customers.csv
2879,Joshua Perez,joshua.perez2879@example.com,Canada,2016-05-30,customers.csv
2880,Evelyn Lee,evelyn.lee2880@example.com,Australia,2016-02-25,customers.csv
2881,Sophia Clark,sophia.clark2881@example.com,Germany,2021-04-27,customers.csv
2882,Alexander Wilson,alexander.wilson2882@example.com,Japan,2020-02-18,customers.csv
2883,Isabella Miller,isabella.miller2883@example.com,Mexico,2021-10-13,customers.csv
2884,Alexander Gonzalez,alexander.gonzalez2884@example.com,Germany,2023-06-27,customers.csv
2885,Elizabeth Ramirez,elizabeth.ramirez2885@example.com,India,2021-08-24,customers.csv
2886,Andrew Perez,andrew.perez2886@example.com,Canada,2018-01-01,customers.csv
2887,Ryan Jones,ryan.jones2887@example.com,Japan,2024-02-14,customers.csv
2888,Harper Anderson,harper.anderson2888@example.com,India,2018-10-01,customers.csv
2889,Sophia Sanchez,sophia.sanchez2889@example.com,Canada,2022-01-15,customers.csv
2890,Ryan Lee,ryan.lee2890@example.com,Germany,2024-03-09,customers.csv
2891,Joseph Wilson,joseph.wilson2891@example.com,UK,2017-07-10,customers.csv
2892,Abigail Davis,abigail.davis2892@example.com,India,2022-10-13,customers.csv
2893,Mia Martin,mia.martin2893@example.com,Canada,2023-12-14,customers.csv
2894,Anthony Thompson,anthony.thompson2894@example.com,India,2023-07-01,customers.csv
2895,Mia Martin,mia.martin2895@example.com,UK,2022-12-14,customers.csv
2896,Emma Ramirez,emma.ramirez2896@example.com,Canada,2021-04-28,customers.csv
2897,Harper Jones,harper.jones2897@example.com,Canada,2021-07-12,customers.csv
2898,Emily Taylor,emily.taylor2898@example.com,UK,2017-06-30,customers.csv
2899,Evelyn Davis,evelyn.davis2899@example.com,Australia,2015-12-09,customers.csv
2900,Joshua Thompson,joshua.thompson2900@example.com,Japan,2020-12-19,customers.csv
2901,Sofia Miller,sofia.miller2901@example.com,France,2018-05-17,customers.csv
2902,David Martinez,david.martinez2902@example.com,Germany,2019-05-20,customers.csv
2903,Abigail Thomas,abigail.thomas2903@example.com,Japan,2024-03-01,customers.csv
2904,James Anderson,james.anderson2904@example.com,Mexico,2016-08-25,customers.csv
2905,Andrew Jones,andrew.jones2905@example.com,USA,2019-12-15,customers.csv
2906,William Clark,william.clark2906@example.com,USA,2016-11-15,customers.csv
2907,Nicholas Wilson,nicholas.wilson2907@example.com,India,2023-03-12,customers.csv
2908,Michael Lee,michael.lee2908@example.com,Japan,2023-10-05,customers.csv
2909,David Lee,david.lee2909@example.com,Germany,2017-01-06,customers.csv
2910,Anthony Martin,anthony.martin2910@example.com,Australia,2022-08-06,customers.csv
2911,Christopher Taylor,christopher.taylor2911@example.com,Australia,2018-04-07,customers.csv
2912,Harper Lee,harper.lee2912@example.com,Australia,2018-06-20,customers.csv
2913,Abigail Smith,abigail.smith2913@example.com,India,2018-08-28,customers.csv
2914,Sophia Gonzalez,sophia.gonzalez2914@example.com,Mexico,2019-06-13,customers.csv
2915,Anthony Sanchez,anthony.sanchez2915@example.com,UK,2021-08-22,customers.csv
2916,Mia Ramirez,mia.ramirez2916@example.com,Mexico,2023-10-23,customers.csv
2917,Amelia Gonzalez,amelia.gonzalez2917@example.com,Germany,2015-07-04,customers.csv
2918,Joshua Ramirez,joshua.ramirez2918@example.com,USA,2020-03-07,customers.csv
2919,Emma Martinez,emma.martinez2919@example.com,Brazil,2022-11-22,customers.csv
2920,Alexander Lee,alexander.lee2920@example.com,Canada,2024-06-27,customers.csv
2921,Christopher Davis,christopher.davis2921@example.com,Brazil,2015-03-19,customers.csv
2922,Elizabeth Hernandez,elizabeth.hernandez2922@example.com,Brazil,2016-07-06,customers.csv
2923,Amelia White,amelia.white2923@example.com,Japan,2024-10-07,customers.csv
2924,Alexander Jones,alexander.jones2924@example.com,France,2015-08-04,customers.csv
2925,Emily Martin,emily.martin2925@example.com,Canada,2022-02-09,customers.csv
2926,Emma Perez,emma.perez2926@example.com,Brazil,2018-12-18,customers.csv
2927,Andrew Davis,andrew.davis2927@example.com,Canada,2017-04-05,customers.csv
